Channel 1,Channel 2,Channel 3,Channel 4
-83.35,-84.37,1.03,10.277
-83.3,-84.37,1.07,10.704
-83.26,-84.37,1.11,8.22
-83.22,-84.37,1.16,11.563
-83.18,-84.37,1.2,11.994
-83.13,-84.37,1.24,12.427
-83.09,-84.37,1.29,12.86
-83.05,-84.37,1.33,10.97
-83,-84.37,1.37,13.732
-82.96,-84.37,1.42,14.17
-82.91,-84.37,1.46,14.609
-82.87,-84.37,1.5,15.05
-82.83,-84.37,1.55,13.541
-82.78,-84.37,1.59,15.935
-82.74,-84.37,1.64,16.379
-82.69,-84.37,1.68,16.825
-82.65,-84.37,1.73,17.272
-82.6,-84.37,1.77,15.973
-82.56,-84.37,1.82,18.17
-82.51,-84.37,1.86,18.621
-82.47,-84.37,1.91,19.073
-82.42,-84.37,1.95,19.527
-82.38,-84.37,2,18.301
-82.33,-84.37,2.04,20.438
-82.29,-84.37,2.09,20.895
-82.24,-84.37,2.14,21.354
-82.19,-84.37,2.18,21.814
-82.15,-84.37,2.23,20.552
-82.1,-84.37,2.27,22.738
-82.05,-84.37,2.32,23.202
-82.01,-84.37,2.37,23.667
-81.96,-84.37,2.41,24.134
-81.91,-84.37,2.46,23.708
-81.87,-84.37,2.51,25.07
-81.82,-84.37,2.55,25.541
-81.77,-84.37,2.6,26.013
-81.73,-84.37,2.65,26.486
-81.68,-84.37,2.7,27.614
-81.63,-84.37,2.74,27.435
-81.58,-84.37,2.79,27.912
-81.54,-84.37,2.84,28.39
-81.49,-84.37,2.89,28.87
-81.44,-84.37,2.94,31.182
-81.39,-84.37,2.98,29.832
-81.34,-84.37,3.03,30.316
-81.29,-84.37,3.08,30.8
-81.25,-84.37,3.13,31.286
-81.2,-84.37,3.18,34.484
-81.15,-84.37,3.23,32.262
-81.1,-84.37,3.28,32.752
-81.05,-84.37,3.32,33.242
-81,-84.37,3.37,33.735
-80.95,-84.37,3.42,37.577
-80.9,-84.37,3.47,34.723
-80.85,-84.37,3.52,35.219
-80.8,-84.37,3.57,35.717
-80.75,-84.37,3.62,36.215
-80.7,-84.37,3.67,40.506
-80.65,-84.37,3.72,37.216
-80.6,-84.37,3.77,37.719
-80.55,-84.37,3.82,38.223
-80.5,-84.37,3.87,38.728
-80.45,-84.37,3.92,43.312
-80.4,-84.37,3.97,39.742
-80.35,-84.37,4.03,40.25
-80.3,-84.37,4.08,40.76
-80.25,-84.37,4.13,41.272
-80.2,-84.37,4.18,46.024
-80.15,-84.37,4.23,42.298
-80.09,-84.37,4.28,42.814
-80.04,-84.37,4.33,43.33
-79.99,-84.37,4.38,43.848
-79.94,-84.37,4.44,49.628
-79.89,-84.37,4.49,44.887
-79.83,-84.37,4.54,45.408
-79.78,-84.37,4.59,45.931
-79.73,-84.37,4.65,46.455
-79.68,-84.37,4.7,53.97
-79.62,-84.37,4.75,47.507
-79.57,-84.37,4.8,48.035
-79.52,-84.37,4.86,48.564
