Channel 1,Channel 2,Channel 3,Channel 4
-15.37,-17.16,1.79,-9.275
-15.9,-17.16,1.26,-14.036
-16.43,-17.16,0.73,-18.935
-16.95,-17.16,0.2,-24.285
-17.47,-17.16,-0.32,-30.078
-17.99,-17.16,-0.84,-36.312
-18.51,-20.59,2.08,-4.173
-19.02,-20.59,1.56,-8.793
-19.53,-20.59,1.05,-13.223
-20.04,-20.59,0.55,-18.08
-20.55,-20.59,0.04,-23.361
-21.05,-20.59,-0.46,-29.063
-21.54,-20.59,-0.96,-35.18
-22.04,-20.59,-1.45,-41.709
-22.53,-20.59,-1.94,-48.027
-23.02,-20.59,-2.43,-53.814
-23.5,-24.02,0.52,-20.878
-23.98,-24.02,0.04,-25.906
-24.46,-24.02,-0.44,-31.327
-24.93,-24.02,-0.91,-37.136
-25.4,-24.02,-1.38,-43.328
-25.86,-27.45,1.59,-10.774
-26.32,-27.45,1.12,-14.92
-26.78,-27.45,0.67,-19.124
-27.23,-27.45,0.22,-23.695
-27.68,-27.45,-0.23,-28.625
-28.12,-27.45,-0.67,-33.913
-28.56,-27.45,-1.11,-38.928
-29,-30.88,1.88,-6.097
-29.43,-30.88,1.45,-9.314
-29.85,-30.88,1.03,-12.865
-30.27,-30.88,0.61,-16.748
-30.69,-30.88,0.19,-20.959
-31.1,-30.88,-0.22,-25.49
-31.51,-30.88,-0.63,-30.339
-31.91,-30.88,-1.03,-35.497
-32.3,-34.31,2.01,-1.214
-32.69,-34.31,1.62,-4.493
-33.08,-34.31,1.23,-7.443
-33.46,-34.31,0.85,-10.684
-33.84,-34.31,0.48,-14.209
-34.2,-34.31,0.11,-18.013
-34.57,-34.31,-0.26,-22.091
-34.93,-34.31,-0.62,-26.437
-35.28,-34.31,-0.97,-31.045
-35.63,-34.31,-1.32,-35.599
-35.97,-34.31,-1.66,-40.714
-36.31,-34.31,-2,-46.077
-36.64,-34.31,-2.33,-51.055
-36.97,-37.74,0.78,-16.521
-37.28,-37.74,0.46,-19.475
-37.6,-37.74,0.14,-22.65
-37.91,-37.74,-0.16,-26.042
-38.21,-37.74,-0.47,-29.643
-38.5,-37.74,-0.76,-33.138
-38.79,-41.17,2.38,1.671
-39.08,-41.17,2.1,0.273
-39.35,-41.17,1.82,-1.001
-39.62,-41.17,1.55,-2.454
-39.89,-41.17,1.28,-4.081
-40.15,-41.17,1.03,-5.877
-40.4,-41.17,0.77,-7.833
-40.65,-41.17,0.53,-9.947
-40.88,-41.17,0.29,-12.208
-41.12,-41.17,0.06,-14.613
-41.34,-41.17,-0.17,-17.155
-41.56,-41.17,-0.39,-19.827
-41.78,-41.17,-0.6,-22.624
-41.98,-41.17,-0.81,-25.539
-42.18,-41.17,-1.01,-28.565
-42.38,-41.17,-1.2,-31.697
-42.56,-41.17,-1.39,-34.927
-42.74,-41.17,-1.57,-38.249
-42.92,-44.6,1.69,-3.777
-43.08,-41.17,-1.91,-44.836
-43.24,-44.6,1.36,-9.894
-43.4,-44.6,1.21,-11.035
-43.54,-44.6,1.06,-11.613
-43.68,-44.6,0.92,-12.246
-43.81,-44.6,0.79,-12.615
-43.94,-44.6,0.66,-13.336
-44.06,-44.6,0.55,-14.09
-44.17,-44.6,0.43,-14.562
-44.27,-44.6,0.33,-15.366
-44.37,-44.6,0.23,-16.185
-44.46,-44.6,0.14,-16.701
-44.55,-44.6,0.06,-17.219
-44.62,-44.6,-0.02,-17.732
-44.69,-48.04,3.34,19.958
-44.75,-44.6,-0.15,-16.853
-44.81,-44.6,-0.21,-16.38
-44.86,-48.04,3.18,22.005
-44.9,-48.04,3.14,22.857
-44.93,-48.04,3.1,23.752
-44.96,-44.6,-0.36,-13.494
-44.98,-48.04,3.05,25.079
-44.99,-48.04,3.04,25.833
-45,-48.04,3.04,27.28
-45,-44.6,-0.39,-8.768
-44.99,-44.6,-0.39,-7.786
-44.97,-48.04,3.06,31.478
-44.95,-48.04,3.08,32.956
-44.92,-48.04,3.11,35.78
-44.89,-48.04,3.15,37.778
-44.84,-44.6,-0.24,2.632
-44.79,-44.6,-0.19,4.866
-44.73,-44.6,-0.13,6.916
-44.67,-44.6,-0.06,8.788
-44.6,-48.04,3.44,48.682
-44.52,-44.6,0.09,13.891
-44.43,-44.6,0.17,16.201
-44.34,-44.6,0.27,18.981
-44.24,-44.6,0.37,20.992
-44.13,-44.6,0.47,22.862
-44.02,-44.6,0.59,24.599
-43.89,-44.6,0.71,26.518
-43.77,-44.6,0.84,28.937
-43.63,-44.6,0.97,31.241
-43.49,-44.6,1.11,33.745
-43.34,-44.6,1.26,36.456
-43.19,-44.6,1.42,38.759
-43.02,-44.6,1.58,40.036
-42.85,-41.17,-1.68,3.035
-42.68,-41.17,-1.51,3.523
-42.5,-41.17,-1.32,4.248
-42.31,-41.17,-1.13,5.215
-42.11,-41.17,-0.94,6.43
-41.91,-41.17,-0.74,7.898
-41.7,-41.17,-0.53,9.626
-41.48,-41.17,-0.31,11.619
-41.26,-41.17,-0.09,13.881
-41.03,-41.17,0.14,16.42
-40.8,-41.17,0.38,19.241
-40.56,-41.17,0.62,22.348
-40.31,-41.17,0.87,25.748
-40.05,-41.17,1.12,29.445
-39.79,-41.17,1.38,33.445
-39.53,-41.17,1.65,37.754
-39.25,-41.17,1.92,42.375
-38.97,-41.17,2.2,47.315
-38.69,-41.17,2.49,52.58
-38.4,-41.17,2.78,57.551
-38.1,-37.74,-0.36,25.286
-37.79,-37.74,-0.05,28.441
-37.48,-37.74,0.26,31.94
-37.17,-37.74,0.57,35.788
-36.85,-37.74,0.89,39.989
-36.52,-37.74,1.22,44.549
-36.19,-34.31,-1.88,10.966
-35.85,-34.31,-1.54,13.456
-35.5,-34.31,-1.19,16.007
-35.15,-34.31,-0.84,18.934
-34.8,-34.31,-0.49,22.242
-34.44,-34.31,-0.13,25.935
-34.07,-34.31,0.24,30.016
-33.7,-34.31,0.61,34.182
-33.32,-34.31,0.99,38.745
-32.94,-30.88,-2.06,4.584
-32.55,-30.88,-1.67,7.468
-32.16,-30.88,-1.28,10.45
-31.76,-30.88,-0.88,13.847
-31.36,-30.88,-0.48,17.661
-30.95,-30.88,-0.07,21.896
-30.54,-30.88,0.34,26.559
-30.12,-30.88,0.76,31.649
-29.7,-30.88,1.18,37.174
-29.27,-30.88,1.61,43.133
-28.84,-30.88,2.04,49.532
-28.4,-30.88,2.48,56.066
-27.96,-27.45,-0.51,22.675
-27.52,-27.45,-0.07,27.616
-27.07,-27.45,0.38,33.01
-26.61,-27.45,0.83,38.548
-26.16,-27.45,1.29,44.547
-25.69,-27.45,1.75,51.007
-25.23,-27.45,2.22,57.932
-24.76,-24.02,-0.74,27.135
-24.28,-24.02,-0.27,31.889
-23.81,-24.02,0.21,37.117
-23.33,-24.02,0.69,42.821
-22.84,-24.02,1.18,49.002
-22.35,-20.59,-1.76,16.853
-21.86,-20.59,-1.27,21.2
-21.36,-20.59,-0.78,25.723
-20.86,-20.59,-0.28,31.044
-20.36,-20.59,0.22,36.544
-19.86,-20.59,0.73,42.226
-19.35,-20.59,1.24,48.09
-18.84,-17.16,-1.68,14.394
-18.32,-17.16,-1.17,19.075
-17.8,-17.16,-0.65,23.944
-17.28,-17.16,-0.13,29.317
-16.76,-17.16,0.4,35.191
-16.23,-13.72,-2.51,3.69
-15.71,-13.72,-1.98,9.952
-15.17,-13.72,-1.45,15.167
-14.64,-13.72,-0.92,19.958
-14.11,-13.72,-0.38,25.258
-13.57,-13.72,0.16,31.069
-13.03,-13.72,0.7,37.394
-12.49,-13.72,1.24,44.229
-11.94,-13.72,1.78,51.581
-11.4,-13.72,2.33,58.823
-10.85,-10.29,-0.56,27.144
-10.3,-10.29,-0.01,32.931
-9.75,-10.29,0.55,39.544
-9.2,-10.29,1.1,46.365
-8.64,-10.29,1.65,53.702
-8.09,-6.86,-1.22,23.053
-7.53,-6.86,-0.67,28.628
-6.97,-10.29,3.32,72.289
-6.41,-6.86,0.45,41.02
-5.85,-6.86,1.01,47.836
-5.29,-6.86,1.57,54.86
-4.73,-3.43,-1.3,24.211
-4.17,-3.43,-0.74,29.783
-3.61,-3.43,-0.17,35.56
-3.04,-3.43,0.39,41.857
-2.48,-3.43,0.95,48.668
-1.91,0,-1.91,16.56
-1.35,0,-1.35,21.603
-0.78,0,-0.78,26.849
-0.22,0,-0.22,32.611
0.35,0,0.35,38.572
0.91,3.43,-2.52,7.165
1.48,3.43,-1.95,12.594
2.04,3.43,-1.39,17.599
2.61,3.43,-0.82,22.803
3.17,3.43,-0.26,28.512
3.73,3.43,0.3,34.728
4.3,3.43,0.87,41.447
4.86,6.86,-2,7.988
5.42,6.86,-1.44,13.223
5.98,6.86,-0.88,18.334
6.54,6.86,-0.32,23.943
7.1,6.86,0.24,30.048
7.66,6.86,0.79,36.645
8.21,6.86,1.35,43.736
8.77,6.86,1.91,51.314
9.32,6.86,2.46,58.758
9.87,10.29,-0.42,27.563
10.42,10.29,0.13,33.486
10.97,10.29,0.68,39.892
11.52,10.29,1.23,46.773
12.07,10.29,1.77,53.818
12.61,13.72,-1.11,23.146
13.15,13.72,-0.57,28.646
13.69,13.72,-0.03,34.615
14.23,13.72,0.5,40.736
14.76,13.72,1.04,47.318
15.3,17.16,-1.86,15.545
15.83,17.16,-1.33,21.486
16.35,17.16,-0.8,26.323
16.88,17.16,-0.28,31.611
17.4,17.16,0.25,37.343
17.92,17.16,0.77,43.519
18.44,17.16,1.28,50.132
18.95,17.16,1.8,54.693
19.46,20.59,-1.12,21.494
19.97,20.59,-0.61,26.292
20.48,20.59,-0.11,31.517
20.98,20.59,0.39,37.16
21.48,24.02,-2.54,5.028
21.97,24.02,-2.05,8.392
22.46,24.02,-1.55,12.164
22.95,24.02,-1.07,16.343
23.44,24.02,-0.58,20.92
23.92,24.02,-0.1,25.895
24.39,24.02,0.38,31.263
24.87,24.02,0.85,37.018
25.33,24.02,1.32,42.534
25.8,27.45,-1.65,10.862
26.26,27.45,-1.19,14.645
26.72,27.45,-0.73,19.111
27.17,27.45,-0.28,23.631
27.62,27.45,0.17,28.512
28.06,27.45,0.61,33.75
28.5,27.45,1.05,39.339
28.94,27.45,1.49,44.966
29.37,30.88,-1.51,13.363
29.79,30.88,-1.09,17.49
30.22,30.88,-0.66,21.64
30.63,30.88,-0.25,25.805
31.04,30.88,0.16,30.294
31.45,30.88,0.57,35.409
31.85,30.88,0.97,40.525
32.25,30.88,1.37,45.949
32.64,30.88,1.76,51.362
33.03,34.31,-1.28,17.324
33.41,34.31,-0.9,20.526
33.78,34.31,-0.53,24.012
34.15,34.31,-0.16,27.779
34.52,34.31,0.21,31.819
34.88,34.31,0.57,36.128
35.23,34.31,0.92,40.39
35.58,37.74,-2.16,5.784
35.93,37.74,-1.82,8.068
36.26,37.74,-1.48,10.596
36.6,37.74,-1.15,13.055
36.92,37.74,-0.82,15.748
37.24,37.74,-0.5,18.67
37.56,37.74,-0.19,21.816
37.86,37.74,0.12,25.177
38.17,37.74,0.42,28.75
38.46,37.74,0.72,32.218
38.75,37.74,1.01,35.884
39.04,41.17,-2.14,1.551
39.32,41.17,-1.86,2.8
39.59,41.17,-1.59,4.85
39.85,41.17,-1.32,6.454
40.11,41.17,-1.06,8.227
40.37,41.17,-0.81,10.161
40.61,41.17,-0.56,12.253
40.85,41.17,-0.32,14.495
41.09,41.17,-0.09,16.881
41.31,41.17,0.14,19.715
41.53,41.17,0.36,22.37
41.75,41.17,0.58,25.15
41.96,41.17,0.78,28.048
42.16,41.17,0.98,31.06
42.35,41.17,1.18,34.177
42.54,41.17,1.37,37.394
42.72,41.17,1.55,40.705
42.89,41.17,1.72,44.102
43.06,41.17,1.89,46.646
43.22,44.6,-1.38,10.451
43.38,44.6,-1.23,11.272
43.52,44.6,-1.08,12.154
43.66,44.6,-0.94,12.779
43.8,44.6,-0.81,13.453
43.92,44.6,-0.68,14.168
44.04,44.6,-0.56,14.918
44.15,44.6,-0.45,15.698
44.26,44.6,-0.34,16.499
44.36,44.6,-0.25,17.316
44.45,44.6,-0.15,18.143
44.54,44.6,-0.07,18.661
44.61,44.6,0.01,19.486
44.68,44.6,0.08,20.301
44.75,44.6,0.14,20.788
44.8,44.6,0.2,20.941
44.85,44.6,0.25,21.685
44.89,44.6,0.29,22.083
44.93,44.6,0.33,22.438
44.96,48.04,-3.08,-17.315
44.98,48.04,-3.06,-18.931
44.99,48.04,-3.04,-20.92
45,44.6,0.4,14.592
45,48.04,-3.04,-25.734
44.99,48.04,-3.04,-28.26
44.98,44.6,0.37,7.007
44.96,48.04,-3.08,-33.271
44.93,48.04,-3.11,-36.081
44.89,48.04,-3.14,-38.997
44.85,48.04,-3.19,-42.338
44.8,48.04,-3.24,-45.489
44.74,44.6,0.14,-9.329
44.68,44.6,0.07,-9.938
44.61,44.6,0,-10.687
44.53,44.6,-0.08,-11.581
44.44,44.6,-0.16,-12.625
44.35,44.6,-0.25,-13.828
44.25,44.6,-0.35,-15.194
44.15,44.6,-0.46,-16.419
44.03,41.17,2.86,19.751
43.91,44.6,-0.69,-19.402
43.78,41.17,2.61,18.263
43.65,41.17,2.48,17.231
43.51,41.17,2.34,17.243
43.36,41.17,2.19,16.738
43.21,44.6,-1.4,-21.861
43.05,41.17,1.87,15.085
42.88,41.17,1.71,13.926
42.7,41.17,1.53,11.914
42.52,44.6,-2.08,-27.902
42.33,41.17,1.16,8.113
42.14,44.6,-2.47,-31.26
41.94,41.17,0.76,4.256
41.73,44.6,-2.88,-36.872
41.51,41.17,0.34,-1.568
41.29,44.6,-3.31,-42.608
41.06,41.17,-0.11,-8.782
40.83,41.17,-0.34,-11.563
40.59,41.17,-0.58,-14.63
40.34,41.17,-0.83,-18.301
40.09,41.17,-1.08,-21.956
39.83,41.17,-1.34,-25.915
39.56,41.17,-1.61,-30.181
39.29,41.17,-1.88,-34.759
39.01,41.17,-2.16,-39.967
38.73,41.17,-2.45,-45.186
38.44,41.17,-2.74,-50.423
38.14,41.17,-3.03,-56.303
37.84,37.74,0.09,-22.463
37.53,37.74,-0.21,-25.916
37.21,37.74,-0.53,-29.715
36.89,37.74,-0.85,-33.868
36.57,37.74,-1.18,-38.377
36.23,37.74,-1.51,-42.937
35.89,34.31,1.58,-7.495
35.55,34.31,1.24,-9.994
35.2,34.31,0.89,-12.869
34.85,34.31,0.54,-16.125
34.49,34.31,0.18,-19.764
34.12,34.31,-0.19,-23.793
33.75,30.88,2.87,10.289
33.37,30.88,2.49,7.958
32.99,30.88,2.11,5.536
32.6,30.88,1.72,2.709
32.21,30.88,1.33,-0.528
31.82,30.88,0.94,-3.867
31.41,30.88,0.53,-7.623
31.01,30.88,0.13,-11.801
30.59,30.88,-0.29,-16.404
30.18,30.88,-0.7,-21.436
29.76,30.88,-1.12,-26.899
29.33,30.88,-1.55,-32.798
28.9,30.88,-1.98,-39.139
28.46,30.88,-2.42,-45.92
28.02,30.88,-2.86,-53.148
27.58,30.88,-3.3,-60.515
27.13,30.88,-3.75,-68.645
26.68,27.45,-0.77,-36.863
26.22,27.45,-1.23,-42.798
25.76,27.45,-1.69,-49.194
25.29,24.02,1.27,-17.554
24.82,24.02,0.81,-22.083
24.35,24.02,0.33,-26.774
23.87,24.02,-0.15,-31.936
23.39,24.02,-0.63,-37.574
22.91,20.59,2.32,-4.877
22.42,20.59,1.83,-8.986
21.93,20.59,1.34,-12.957
21.43,20.59,0.84,-17.412
20.93,20.59,0.35,-22.355
20.43,20.59,-0.16,-27.478
19.93,20.59,-0.66,-30.603
19.42,17.16,2.26,3.66
18.91,17.16,1.75,-0.146
18.39,17.16,1.24,-4.447
17.87,17.16,0.72,-9.249
17.35,17.16,0.2,-14.551
16.83,17.16,-0.32,-20.355
16.31,17.16,-0.85,-26.666
15.78,17.16,-1.38,-33.48
15.25,17.16,-1.91,-40.492
14.71,17.16,-2.44,-48.322
14.18,17.16,-2.98,-56.662
13.64,13.72,-0.08,-25.456
13.1,13.72,-0.62,-31.708
12.56,13.72,-1.16,-38.475
12.02,13.72,-1.71,-45.754
11.47,13.72,-2.25,-53.237
10.92,13.72,-2.8,-59.37
10.37,10.29,0.08,-27.515
9.82,10.29,-0.47,-33.435
9.27,10.29,-1.02,-40.185
8.72,10.29,-1.58,-47.139
8.16,6.86,1.3,-14.866
7.61,6.86,0.74,-20.057
7.05,6.86,0.19,-25.766
6.49,6.86,-0.37,-31.995
5.93,6.86,-0.93,-38.43
5.37,3.43,1.94,-5.637
4.81,3.43,1.38,-10.62
4.25,3.43,0.81,-15.809
3.68,3.43,0.25,-21.517
3.12,0,3.12,10.141
2.55,3.43,-0.88,-33.238
1.99,3.43,-1.44,-39.872
1.43,3.43,-2.01,-44.844
0.86,0,0.86,-12.451
0.3,0,0.3,-18.14
-0.27,0,-0.27,-24.341
-0.83,0,-0.83,-31.057
-1.4,0,-1.4,-37.97
-1.96,0,-1.96,-45.706
-2.53,-3.43,0.9,-15.134
-3.09,-3.43,0.34,-20.773
-3.66,-3.43,-0.23,-26.92
-4.22,-3.43,-0.79,-33.57
-4.78,-3.43,-1.35,-40.724
-5.34,-3.43,-1.91,-48.066
-5.9,-6.86,0.96,-16.471
-6.46,-6.86,0.4,-22.013
-7.02,-6.86,-0.16,-28.049
-7.58,-6.86,-0.72,-34.27
-8.14,-6.86,-1.27,-41.291
-8.69,-6.86,-1.83,-48.803
-9.25,-6.86,-2.38,-56.803
-9.8,-10.29,0.49,-24.608
-10.35,-10.29,-0.06,-30.465
-10.9,-10.29,-0.61,-36.805
-11.45,-10.29,-1.15,-43.31
-11.99,-10.29,-1.7,-50.292
-12.54,-13.72,1.19,-17.376
-13.08,-13.72,0.65,-22.501
-13.62,-13.72,0.11,-28.095
-14.15,-13.72,-0.43,-34.152
-14.69,-13.72,-0.97,-40.362
-15.22,-17.16,1.93,-8.836
-15.75,-17.16,1.4,-13.159
-16.28,-17.16,0.87,-17.936
-16.81,-17.16,0.35,-23.161
-17.33,-17.16,-0.17,-28.834
-17.85,-17.16,-0.69,-34.947
-18.37,-20.59,2.22,-1.753
-18.88,-17.16,-1.73,-44.137
-19.39,-20.59,1.19,-10.877
-19.9,-20.59,0.68,-15.617
-20.41,-20.59,0.18,-20.783
-20.91,-20.59,-0.32,-26.369
-21.41,-20.59,-0.82,-32.373
-21.9,-20.59,-1.32,-38.478
-22.4,-20.59,-1.81,-45.304
-22.88,-24.02,1.13,-14.656
-23.37,-24.02,0.65,-19.49
-23.85,-24.02,0.17,-24.412
-24.33,-24.02,-0.31,-29.725
-24.8,-24.02,-0.78,-35.427
-25.27,-24.02,-1.25,-41.204
-25.74,-27.45,1.71,-9.478
-26.2,-27.45,1.25,-13.212
-26.66,-27.45,0.79,-17.315
-27.11,-27.45,0.34,-21.785
-27.56,-27.45,-0.11,-26.618
-28,-27.45,-0.55,-31.807
-28.44,-27.45,-0.99,-37.348
-28.88,-27.45,-1.43,-42.305
-29.31,-30.88,1.57,-8.789
-29.74,-30.88,1.14,-12.561
-30.16,-30.88,0.72,-16.354
-30.57,-30.88,0.31,-20.474
-30.99,-30.88,-0.11,-24.608
-31.39,-30.88,-0.51,-29.369
-31.8,-30.88,-0.92,-34.443
-32.19,-34.31,2.12,-1.321
-32.59,-34.31,1.72,-4.516
-32.97,-34.31,1.34,-7.387
-33.36,-34.31,0.96,-10.548
-33.73,-34.31,0.58,-13.996
-34.1,-34.31,0.21,-17.724
-34.47,-34.31,-0.16,-21.727
-34.83,-34.31,-0.52,-25.689
-35.19,-37.74,2.56,7.656
-35.54,-34.31,-1.22,-34.709
-35.88,-34.31,-1.57,-39.757
-36.22,-34.31,-1.91,-45.051
-36.55,-37.74,1.19,-12.396
-36.88,-37.74,0.87,-15.057
-37.2,-37.74,0.54,-17.947
-37.51,-37.74,0.23,-21.063
-37.82,-37.74,-0.08,-24.395
-38.13,-37.74,-0.38,-27.629
-38.42,-37.74,-0.68,-31.38
-38.71,-41.17,2.46,2.551
-39,-41.17,2.17,0.272
-39.28,-41.17,1.9,-1.883
-39.55,-41.17,1.62,-3.288
-39.82,-41.17,1.36,-4.868
-40.08,-41.17,1.1,-6.618
-40.33,-41.17,0.84,-8.532
-40.58,-41.17,0.59,-10.602
-40.82,-41.17,0.35,-12.824
-41.05,-41.17,0.12,-15.19
-41.28,-41.17,-0.11,-17.384
-41.5,-41.17,-0.33,-20.021
-41.72,-41.17,-0.55,-22.784
-41.93,-41.17,-0.75,-25.667
-42.13,-41.17,-0.96,-28.664
-42.32,-41.17,-1.15,-31.766
-42.51,-41.17,-1.34,-34.971
-42.7,-44.6,1.91,-0.387
-42.87,-41.17,-1.7,-41.343
-43.04,-41.17,-1.87,-44.811
-43.2,-41.17,-2.03,-48.042
-43.36,-44.6,1.25,-11.284
-43.5,-44.6,1.1,-12.157
-43.64,-44.6,0.96,-12.776
-43.78,-44.6,0.83,-13.443
-43.91,-44.6,0.7,-14.153
-44.03,-44.6,0.58,-14.9
-44.14,-44.6,0.46,-15.364
-44.25,-44.6,0.36,-16.163
-44.35,-44.6,0.26,-16.668
-44.44,-48.04,3.6,21.321
-44.52,-44.6,0.08,-14.901
-44.6,-44.6,0,-13.551
-44.67,-44.6,-0.07,-12.812
-44.74,-48.04,3.3,25.201
-44.8,-48.04,3.24,26.911
-44.85,-48.04,3.19,28.65
-44.89,-48.04,3.15,30.424
-44.93,-48.04,3.11,32.862
-44.95,-48.04,3.08,34.727
-44.98,-48.04,3.06,36.646
-44.99,-48.04,3.04,38.938
-45,-48.04,3.04,40.987
-45,-48.04,3.04,42.799
-44.99,-48.04,3.04,44.692
-44.98,-48.04,3.06,47.605
-44.96,-44.6,-0.35,11.175
-44.93,-44.6,-0.33,11.172
-44.9,-44.6,-0.29,11.275
-44.85,-44.6,-0.25,11.49
-44.81,-44.6,-0.2,11.825
-44.75,-44.6,-0.15,12.284
-44.69,-44.6,-0.08,12.876
-44.62,-44.6,-0.01,13.605
-44.54,-44.6,0.07,14.478
-44.45,-44.6,0.15,15.502
-44.36,-44.6,0.24,16.682
-44.27,-44.6,0.34,18.025
-44.16,-44.6,0.44,19.537
-44.05,-44.6,0.56,21.224
-43.93,-44.6,0.68,23.092
-43.8,-44.6,0.8,24.836
-43.67,-44.6,0.93,27.086
-43.53,-44.6,1.07,29.223
-43.38,-44.6,1.22,31.565
-43.23,-41.17,-2.06,-3.762
-43.07,-44.6,1.53,36.891
-42.9,-41.17,-1.73,1.07
-42.73,-41.17,-1.56,1.806
-42.55,-41.17,-1.37,2.465
-42.36,-41.17,-1.19,3.676
-42.17,-41.17,-0.99,5.444
-41.97,-41.17,-0.79,6.842
-41.76,-41.17,-0.58,8.809
-41.54,-41.17,-0.37,11.039
-41.32,-44.6,3.28,51.42
-41.1,-41.17,0.08,16.312
-40.86,-41.17,0.31,19.054
-40.62,-41.17,0.55,22.393
-40.38,-41.17,0.8,25.711
-40.12,-41.17,1.05,29.327
-39.87,-41.17,1.31,33.243
-39.6,-41.17,1.57,37.466
-39.33,-41.17,1.84,42.002
-39.05,-41.17,2.12,46.854
-38.77,-41.17,2.41,52.028
-38.48,-41.17,2.7,57.531
-38.18,-41.17,2.99,63.365
-37.88,-41.17,3.29,69.227
-37.57,-37.74,0.17,35.682
-37.26,-37.74,0.49,39.434
-36.94,-37.74,0.81,43.538
-36.61,-37.74,1.13,47.998
-36.28,-34.31,-1.97,14.628
-35.94,-34.31,-1.63,17.327
-35.6,-34.31,-1.29,20.085
-35.25,-34.31,-0.94,22.909
-34.9,-34.31,-0.59,26.112
-34.54,-30.88,-3.66,-8.493
-34.17,-30.88,-3.29,-6.074
-33.8,-30.88,-2.92,-4.817
-33.43,-30.88,-2.55,-2.851
-33.04,-30.88,-2.16,-0.796
-32.66,-30.88,-1.78,1.974
-32.27,-30.88,-1.39,4.844
-31.87,-30.88,-0.99,8.126
-31.47,-30.88,-0.59,11.825
-31.06,-30.88,-0.18,15.944
-30.65,-30.88,0.23,20.177
-30.23,-30.88,0.65,25.15
-29.81,-30.88,1.07,30.554
-29.39,-30.88,1.49,36.394
-28.96,-30.88,1.92,42.672
-28.52,-30.88,2.36,49.392
-28.08,-30.88,2.8,56.56
-27.64,-30.88,3.24,63.864
-27.19,-30.88,3.69,69.445
-26.74,-27.45,0.71,37.288
-26.28,-27.45,1.17,43.47
-25.82,-27.45,1.63,49.804
-25.36,-27.45,2.09,56.601
-24.89,-27.45,2.56,63.865
-24.41,-24.02,-0.4,32.165
-23.94,-24.02,0.08,37.262
-23.46,-24.02,0.56,42.835
-22.97,-24.02,1.04,48.885
-22.49,-20.59,-1.9,16.913
-21.99,-20.59,-1.41,20.817
-21.5,-20.59,-0.91,25.206
-21,-20.59,-0.41,30.083
-20.5,-20.59,0.09,35.448
-20,-20.59,0.59,41.304
-19.49,-20.59,1.1,46.412
-18.98,-20.59,1.61,51.08
-18.46,-17.16,-1.31,17.745
-17.95,-17.16,-0.79,22.477
-17.43,-17.16,-0.27,27.71
-16.9,-17.16,0.25,33.447
-16.38,-17.16,0.78,39.376
-15.85,-13.72,-2.13,6.684
-15.32,-13.72,-1.6,10.828
-14.79,-13.72,-1.06,15.478
-14.25,-13.72,-0.53,20.64
-13.72,-13.72,0.01,26.621
-13.18,-13.72,0.55,32.803
-12.63,-13.72,1.09,39.499
-12.09,-13.72,1.63,46.396
-11.55,-13.72,2.18,54.12
-11,-13.72,2.73,61.736
-10.45,-10.29,-0.16,30.742
-9.9,-10.29,0.39,36.904
-9.35,-10.29,0.95,43.581
-8.79,-10.29,1.5,50.777
-8.24,-10.29,2.05,58.178
-7.68,-6.86,-0.82,27.594
-7.13,-6.86,-0.26,33.856
-6.57,-6.86,0.3,40.323
-6.01,-6.86,0.85,46.997
-5.45,-6.86,1.42,54.191
-4.89,-6.86,1.98,60.969
-4.32,-3.43,-0.89,28.83
-3.76,-3.43,-0.33,34.465
-3.2,-3.43,0.23,40.618
-2.63,-3.43,0.8,47.289
-2.07,0,-2.07,16.281
-1.5,0,-1.5,21.496
-0.94,0,-0.94,26.912
-0.37,0,-0.37,32.53
0.19,0,0.19,38.664
0.76,3.43,-2.67,7.115
1.32,3.43,-2.11,11.472
1.89,3.43,-1.54,16.027
2.45,3.43,-0.98,21.4
3.02,3.43,-0.42,26.972
3.58,3.43,0.15,32.737
4.14,3.43,0.71,39.317
4.7,6.86,-2.16,6.343
5.27,6.86,-1.6,11.129
5.83,6.86,-1.03,16.105
6.39,6.86,-0.48,21.887
6.95,6.86,0.08,27.855
7.5,6.86,0.64,34.319
8.06,6.86,1.2,41.273
8.62,6.86,1.75,48.718
9.17,6.86,2.31,55.406
9.72,10.29,-0.57,25.631
10.27,10.29,-0.02,31.424
10.82,10.29,0.53,37.696
11.37,10.29,1.08,44.448
11.92,10.29,1.62,51.674
12.46,10.29,2.17,59.063
13,10.29,2.71,64.436
13.54,13.72,-0.18,32.705
14.08,13.72,0.36,38.7
14.62,13.72,0.89,45.155
15.15,13.72,1.43,52.07
15.68,13.72,1.96,57.576
16.21,17.16,-0.95,25.341
16.74,17.16,-0.42,30.505
17.26,17.16,0.1,36.116
17.78,17.16,0.62,42.169
18.3,17.16,1.14,48.353
18.81,17.16,1.66,52.794
19.32,20.59,-1.26,19.476
19.83,20.59,-0.75,24.469
20.34,20.59,-0.25,29.575
20.84,20.59,0.25,35.105
21.34,24.02,-2.68,2.548
21.84,20.59,1.25,43.679
22.33,24.02,-1.69,9.77
22.82,24.02,-1.2,13.836
23.3,24.02,-0.71,18.306
23.78,24.02,-0.23,23.171
24.26,24.02,0.24,28.431
24.74,24.02,0.72,34.081
25.21,27.45,-2.24,1.922
25.67,24.02,1.65,44.974
26.13,27.45,-1.31,12.329
26.59,27.45,-0.86,16.382
27.05,27.45,-0.4,20.803
27.5,27.45,0.05,25.895
