Channel 1,Channel 2,Channel 3,Channel 4
20.4,17.58,2.83,-100
20.51,17.58,2.94,100
20.62,17.58,3.05,100
20.73,17.58,3.16,100
20.84,17.58,3.27,100
20.95,17.58,3.38,100
21.06,17.58,3.49,100
21.17,17.58,3.6,100
21.28,17.58,3.71,100
21.39,17.58,3.82,100
21.5,17.58,3.93,100
21.61,17.58,4.03,100
21.72,17.58,4.14,100
21.83,21.09,0.74,-28.722
21.94,21.09,0.85,-14.066
22.05,21.09,0.96,9.466
22.16,21.09,1.07,42.889
22.27,21.09,1.18,87.218
22.38,21.09,1.29,100
22.49,21.09,1.4,100
22.6,21.09,1.51,100
22.71,21.09,1.62,100
22.82,21.09,1.72,100
22.93,21.09,1.83,100
23.04,21.09,1.94,100
23.15,21.09,2.05,100
23.26,21.09,2.16,100
23.37,21.09,2.27,100
23.47,24.61,-1.14,-53.522
23.58,24.61,-1.03,-73.589
23.69,24.61,-0.92,-100
23.8,24.61,-0.81,-81.073
23.91,24.61,-0.7,-95.029
24.02,24.61,-0.59,-100
24.13,24.61,-0.48,-99.482
24.24,24.61,-0.37,-100
24.35,24.61,-0.26,-100
24.46,24.61,-0.15,-100
24.56,24.61,-0.05,-99.902
24.67,24.61,0.06,-99.733
24.78,24.61,0.17,-97.969
24.89,21.09,3.8,69.189
25,24.61,0.39,-20.446
25.11,24.61,0.5,24.711
25.22,24.61,0.61,75.488
25.32,24.61,0.72,100
25.43,24.61,0.82,83.119
25.54,21.09,4.45,100
25.65,24.61,1.04,-100
25.76,24.61,1.15,100
25.87,24.61,1.26,94.767
25.98,24.61,1.37,100
26.08,24.61,1.47,100
26.19,24.61,1.58,100
26.3,24.61,1.69,100
26.41,24.61,1.8,100
26.52,24.61,1.91,100
26.62,24.61,2.01,100
26.73,24.61,2.12,100
26.84,24.61,2.23,100
26.95,24.61,2.34,100
27.06,24.61,2.45,100
27.16,24.61,2.55,100
27.27,24.61,2.66,100
27.38,24.61,2.77,100
27.49,24.61,2.88,100
27.59,24.61,2.99,100
27.7,24.61,3.09,100
27.81,24.61,3.2,100
27.92,24.61,3.31,100
28.02,24.61,3.42,100
28.13,24.61,3.52,100
28.24,24.61,3.63,100
28.35,24.61,3.74,100
28.45,28.12,0.33,-32.408
28.56,28.12,0.44,-25.362
28.67,28.12,0.54,-13.28
